Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,UTILIZATION
7e561667-b4a5-3fe6-ad46-647993c09d7a,ce9698d9-a8bc-3779-9d9e-01250ea431f9,Sterling124 Bruen238,M,GENERAL PRACTICE,1024 N BLVD,OAK PARK,IL,60301-1149,41.887166,-87.78994200000001,43
327e061c-1a75-3b23-878a-a3a6057b3612,a5cc2939-b2d3-32db-8ae0-3efd66ec5c7f,Evelina828 Skiles927,F,GENERAL PRACTICE,1875 DEMPSTER ST,PARK RIDGE,IL,60068-1129,42.011762,-87.843434,15
5374b4d4-1028-3855-87c1-faf3e04f9ecb,cfcbf874-cd9d-3234-8978-e3143508f643,Cristine925 Barrows492,F,GENERAL PRACTICE,14223 CHICAGO RD,DOLTON,IL,60419-1203,41.630274,-87.596839,51
542dc679-c2a0-3208-a950-0b341f897d87,d6381134-32b2-3734-8908-b92d77018a40,Ricardo560 Kemmer137,M,GENERAL PRACTICE,4970 N HARLEM AVE,HARWOOD HEIGHTS,IL,60706-3552,41.966318,-87.80559000000001,504
013fa052-598a-3304-85db-fa0c567ccab0,e5535a85-bc96-3f2a-a157-5d5edac70f74,Rogelio17 Vandervort697,M,GENERAL PRACTICE,7601 W MONTROSE AVE,NORRIDGE,IL,60706-1000,41.963738,-87.823195,100
b9d6020e-01b5-3c59-aa3d-33feac272687,fb98f756-c763-3e6b-9478-6c9a5a7d3c48,Donnetta255 Auer97,F,GENERAL PRACTICE,4433 W TOUHY AVE,LINCOLNWOOD,IL,60712-1829,42.005429,-87.732959,144
da21ed4c-7ef4-3e2e-9a69-a8d874716065,0f8e0bf7-bb2d-3c39-8fd0-6907864743cc,Dong972 Schmeler639,M,GENERAL PRACTICE,3360 W 95TH ST,EVERGEEN PARK,IL,60805-2236,41.721279,-87.70133,141
f1aabf2a-f014-3705-844a-a1bad974280e,d9ac64a1-f3b8-3290-86d3-6bde46b84918,Gilberto712 Halvorson124,M,GENERAL PRACTICE,7310 W N AVE,ELMWOOD PARK,IL,60707-4212,41.922464,-87.816317,106
b9b09d3f-a71e-3a40-9207-5e8a9ae14347,714c838f-865a-32d8-9f83-ae1f0daa1db1,Hobert364 Daugherty69,M,GENERAL PRACTICE,209 N WALNUT ST,ITASCA,IL,60143-1730,41.976616,-88.018775,42
b9f6ed88-9741-305d-8c81-f71e66b35d3b,29519529-9083-3bd9-94d2-bbe6607e2f1e,María Cristina383 Calderón210,F,GENERAL PRACTICE,350S NORTHWEST HWY 300,PARK RIDGE,IL,60068-4262,42.011762,-87.843434,21
ee4be41d-a6c1-33f2-b302-17d8b727ee34,cb12226b-6259-3fc0-a41e-243a9be4b9d8,Kurtis994 Brekke496,M,GENERAL PRACTICE,2 W TALCOTT RD,PARK RIDGE,IL,60068-5558,42.011762,-87.843434,42
6124c962-8231-3f01-b477-4049c8267e81,4fe472e1-1b81-3edd-9864-ea4394ef9a33,Princess223 Daniel959,F,GENERAL PRACTICE,7107 W DEMPSTER ST,NILES,IL,60714-2131,42.027864,-87.809956,11
4279fbd2-cd3a-3653-9bd0-32a4173a8356,cb8527d3-95f4-3e10-8bea-0cf334afb59f,Luci727 Kub800,F,GENERAL PRACTICE,9620 W GRAND AVE,FRANKLIN PARK,IL,60131-3377,41.936015999999995,-87.879195,36
f84fc8cb-c99b-38aa-b254-33ccff6b91b8,8a505d91-7b27-312e-93b7-403725694225,Nadine465 Weimann465,F,GENERAL PRACTICE,7010 W N AVE,CHICAGO,IL,60707-4306,41.979738,-87.92843,31
ac6108fc-69bb-381c-91a8-85cea7750583,84ec5d78-6fa0-3621-a7e2-b780ec5c79d3,Sandee884 Schaden604,F,GENERAL PRACTICE,1600 TORRENCE AVE,CALUMET CITY,IL,60409-5430,41.596495000000004,-87.537968,28
3ef29394-d24d-3b64-9fe2-bd2781c9caef,4868fda4-4cb5-3dbf-bfe1-b92fe7b8cb8d,Cythia210 Brekke496,F,GENERAL PRACTICE,8780 W GOLF RD,NILES,IL,60714-5611,42.027864,-87.809956,94
7b4de849-dfe5-3dcd-b3d9-8f6eeaa3650c,e4cadf8c-1b7a-312e-8410-a1fc6f002587,Katelyn962 Schinner682,F,GENERAL PRACTICE,3434 W PETERSON,CHICAO,IL,60659-3319,41.837551,-87.681844,6704
40d51625-9ae7-35b3-a2d3-290c3be43ca7,00549d4c-8dda-3942-a4dc-d80bcee15f5c,Angel97 Cruickshank494,F,GENERAL PRACTICE,3545 ROSE ST,FRANKLIN PARK,IL,60131-2068,41.936015999999995,-87.879195,32
142a9735-62a2-3e73-b009-21ededdc0cdb,ec493c85-a9ea-3ce0-8fb1-7d10e736ef29,Clemente531 Casares724,M,GENERAL PRACTICE,236 E IRVING PARK RD,WOOD DALE,IL,60191-2099,41.966306,-87.980851,42
ed5ea34e-9739-33a8-bf57-18cf5ed8d902,58731859-74f1-3f44-8205-81cd274db255,Gearldine455 Parisian75,F,GENERAL PRACTICE,1119 MOUNT PROSPECT PLZ,MOUNT PROSPECT,IL,60056-2653,42.065406,-87.937499,37
a1cb3063-4b90-3725-870b-413db95180ce,6202de7c-1fdc-3d4a-bfdd-76c531527db6,Krishna674 Russel238,F,GENERAL PRACTICE,2206 S AUSTIN BLVD,CICERO,IL,60804-2014,41.844537,-87.759287,35
c2d07ed7-1799-3386-807c-f063c81f92f6,896a31b7-55c8-3f00-9a39-8fc5c25b1fa1,Mana631 Morar593,F,GENERAL PRACTICE,2800 W 95TH ST,EVERGREEN,IL,60805-2701,41.721279,-87.70133,13
715c979b-99ea-318d-9487-0d3ac32ee4f0,c709288d-f853-32c0-b7a6-f0cc2dee9327,Jimmy858 Jenkins714,M,GENERAL PRACTICE,1 ERIE COURT,OAK PARK,IL,60302-2510,41.887166,-87.78994200000001,80
fb3e2673-d852-3e07-a08c-888a469f556f,b9005606-39e3-3dcd-8ae9-64ecc79d367d,Fay398 Pouros728,F,GENERAL PRACTICE,520 S MAPLE AVE 3RD FLOOR,OAK PARK,IL,60304-1022,41.887166,-87.78994200000001,27
f9c77f01-9ade-3470-a3b0-2bba9adaa68c,edb08a8b-429e-36d0-9669-985ecfc4e914,Dot905 Steuber698,F,GENERAL PRACTICE,2800 W 95TH ST,EVERGREEN,IL,60805-2701,41.721279,-87.70133,65
2da476b4-984f-346b-9365-b0123d74659b,9b2f8b49-a507-376c-b99e-6165f2aef762,Aurelio227 Goldner995,M,GENERAL PRACTICE,5712 W 35TH ST,CICERO,IL,60804-4222,41.844537,-87.759287,49
7cec4666-b82b-3b6d-921a-c204a602b0a3,83768c24-d05c-347a-b647-234e27d39f6c,Peter292 Grant908,M,GENERAL PRACTICE,8145 N MILWAUKEE AVE,NILES,IL,60714-2828,42.027864,-87.809956,67
abc4090c-444f-3adb-886a-1b7204cd2576,de3d1e7f-aae1-3fc6-b4e4-fd9def4a060c,Dalton260 Wintheiser220,M,GENERAL PRACTICE,1609 SHERMAN AVE,EVANSTON,IL,60201-3753,42.046391,-87.694352,33
7031e571-b0ab-3f29-837d-0a8060355bd0,c7de24e0-0820-3b07-b81c-b02004c7a432,Lester513 Zemlak964,M,GENERAL PRACTICE,2502 N HARLEM AVE,ELMWOOD PARK,IL,60707-2020,41.922464,-87.816317,49
f71e51d7-b5fa-3a33-8a51-30cbec4b38d0,75835ce5-6660-3a65-876f-44d054bfa9d7,Arielle168 Hills818,F,GENERAL PRACTICE,5600 W 87TH ST,BURBANK,IL,60459-2902,41.744424,-87.768523,28
fe82821e-7dbe-342b-9159-50c73cb73bf9,75b142ab-ec37-3c49-a671-67624c3341e4,Dwayne786 Stroman228,M,GENERAL PRACTICE,6677 N LINCOLN AVE,LINCOLNWOOD,IL,60712-3634,42.005429,-87.732959,109
53055408-7065-3042-8d8a-51e680d6cdd6,882a65af-3fb4-370e-81a7-473f79242cfd,Tiesha180 Moen819,F,GENERAL PRACTICE,7126 N LINCOLN AVE,LINCOLNWOOD,IL,60712-2234,42.005429,-87.732959,64
007dfb98-6c38-3556-b02d-bdb4a907b74d,1a74c374-8c43-30c1-b516-af67da66e190,Floria545 Kassulke119,F,GENERAL PRACTICE,3266 S 58TH AVE,CICERO,IL,60804-3840,41.844537,-87.759287,116
7cb36257-7e08-3631-b220-dda182d04d7e,6ac45a45-6be7-3b84-9822-b4c9ce837517,Mitchel812 Heathcote539,M,GENERAL PRACTICE,600 DAVIS ST,EVANSTON,IL,60201-4488,42.046391,-87.694352,35
52207e5d-83a6-383d-b230-73babf5db415,891fc70c-60a8-333e-8afd-8ef2f673b52c,Ollie731 Eichmann909,M,GENERAL PRACTICE,5857 W 35TH ST,CICERO,IL,60804-4250,41.844537,-87.759287,79
962c3b65-fd67-36a2-9214-328710864921,5fe78620-7031-3502-857e-517f6332105a,Particia365 Keebler762,F,GENERAL PRACTICE,7367 W N AVE,RIVER FOREST,IL,60305-1230,41.894875,-87.819064,41
4ceaaa80-6c7a-3389-90ae-01b790b4fedb,daf3ccbc-eaa5-3c37-8a95-8d990aa47e95,Bee658 Rau926,F,GENERAL PRACTICE,2601 COMPASS RD,GLENVIEW,IL,60026-8088,42.084886,-87.826848,30
6ae20f56-1b80-3bc1-84ba-c3ca8adb1d96,1532441b-a69d-3037-88b1-1f102d5dfbb0,Sau887 Gaylord332,F,GENERAL PRACTICE,5700 W CERMAK RD,CICERO,IL,60804-2128,41.844537,-87.759287,56
3fb6ae80-40e8-3a90-b112-3b4672e94eb2,ba526152-5251-30ee-bd62-99fa2d076664,Isabel214 Narváez57,F,GENERAL PRACTICE,520 S MAPLE AVE,OAK PARK,IL,60304-1022,41.887166,-87.78994200000001,20
8324a921-8902-3206-8f1c-c3ae278eb6f2,ccdaf78b-c026-3527-85c8-2fb414093ac4,Agripina633 Torp761,F,GENERAL PRACTICE,8269 W GOLF RD,NILES,IL,60714-1156,42.027864,-87.809956,65
ec069d30-010d-36bd-9159-05451992d6d6,071fcdf1-b6b8-3cca-82f5-dc29c6b2bc20,Theda286 Huel628,F,GENERAL PRACTICE,241 GOLF MILL CTR,NILES,IL,60714-1215,42.027864,-87.809956,60
b6e6630d-77dc-31e4-9f77-c50604cd37cd,c970be5e-9d3c-3d9b-9347-2e5c9bb6bce8,Clarice719 Anderson154,F,GENERAL PRACTICE,7420 CENTRAL,RIVER FOREST,IL,60305-1800,41.894875,-87.819064,28
7a023e33-9ea6-3de7-8d89-171a72628bd8,ca0fe59a-a54e-394c-a838-931fd0abbcc3,Dalila583 Grant908,F,GENERAL PRACTICE,1 ERIE CT,OAK PARK,IL,60302-2510,41.887166,-87.78994200000001,67
ae539e1d-a182-3725-a33f-faa5bbfe9801,fe7217eb-0061-38a4-b9b8-5ee5c606c514,Heide509 Dooley940,F,GENERAL PRACTICE,610 S MAPLE AVE,OAK PARK,IL,60304-2807,41.887166,-87.78994200000001,101
53ced258-ff7d-351a-afe0-460e56f5e589,cad82c50-e1e6-30e7-8de0-cb58f50f90b1,Ira784 Rutherford999,F,GENERAL PRACTICE,5535 W CERMAK RD,CICERO,IL,60804-2218,41.844537,-87.759287,70
b3657d6a-ef50-331d-b064-7224982d5eb5,78ff859c-f85f-3e55-8785-df90ab0b54f9,Rubie803 Upton904,F,GENERAL PRACTICE,1101 LAKE ST,OAK PARK,IL,60301-1046,41.887166,-87.78994200000001,65
0c07fe49-1d29-3d8f-82ac-30de3fe4a8b4,a03d935d-e817-3560-9dbd-35782d6344be,Adela471 Vargas494,F,GENERAL PRACTICE,4830 N CUMBERLAND AVE,NORRIDGE,IL,60706-2966,41.963738,-87.823195,233
c14a119f-819b-3694-ba16-3a6a473d99dc,e5f92a4f-db14-3880-81b4-d4056310e0c8,Krystyna791 Ankunding277,F,GENERAL PRACTICE,8364 GRAND AVE,RIVER GROVE,IL,60171-1435,41.924271000000005,-87.837926,34
ee9ebe2f-b4a8-3a06-b914-a3f239a81315,3ac9b793-e70b-35b9-9afe-06c2d3d41459,Charla27 Koelpin146,F,GENERAL PRACTICE,9000 WAUKEGAN RD,MORTON GROVE,IL,60053-2128,42.042321,-87.789012,18
cc1ea73f-ed0f-39ca-b1ba-8d9452fd163c,5b6784a1-1d75-371f-a38e-46c7ded76a6a,Antoine384 Dickinson688,M,GENERAL PRACTICE,1614 N HARLEM AVE,ELMWOOD PARK,IL,60707-4302,41.922464,-87.816317,63
14e268f1-4e9c-3939-80a5-1720ee0d0f51,90c0259c-e539-3222-9cd1-36e6cb0d7298,Alexander630 Bahringer146,M,GENERAL PRACTICE,1131 N PROSPECT AVE,ITASCA,IL,60143-1401,41.976616,-88.018775,28
4900a5d2-101f-3979-b1d1-58bcbea1af6d,76aadada-c69d-3f5a-bb9a-474e28fe3b1e,Rima243 Gutmann970,F,GENERAL PRACTICE,2821 ROSE ST,FRANKLIN PARK,IL,60131-2928,41.936015999999995,-87.879195,14
177685e8-ae7b-3eda-950b-151a06e0e92f,2ab9d015-fb69-3b27-8173-134ed6a0aa19,Vickey217 Parisian75,F,GENERAL PRACTICE,7301 N LINCOLN AVE,LINCOLNWOOD,IL,60712-1735,42.005429,-87.732959,88
dc447fe7-2448-373e-8505-aa4a2d93a2ed,b19813f0-3b0f-3587-aade-f784e0e38c97,Gus973 Fadel536,M,GENERAL PRACTICE,2650 RIDGE AVE,EVANSTON,IL,60201-1781,42.046391,-87.694352,35
19cbc489-5d19-3464-9ee4-72f65ba35468,1b68fe99-fefc-327a-ada9-c603b2eb61f9,Bok974 Turcotte120,F,GENERAL PRACTICE,373 N WOOD DALE RD,WOOD DALE,IL,60191-1531,41.966306,-87.980851,34
97aa8262-97b3-3d8b-ab63-51cb7a0907b2,e68d5e54-34d3-3f22-beaa-d27899b7dd63,Darrick836 Stroman228,M,GENERAL PRACTICE,1223 W 87TH ST,CHICAGO,IL,60620-4042,41.979738,-87.92843,77
2154a63e-2faf-3849-ad93-e737265fffe3,1e83de4c-65c8-3060-ae69-8ba0a0953047,Paola523 Pfannerstill264,F,GENERAL PRACTICE,9301 GOLF RD,DES PLAINES,IL,60016-1600,42.035118,-87.901072,22
1339ada5-4725-3c34-a5b2-3a708a70baac,6c7af277-769c-3c7b-8f33-1d3e7b731499,Kerri159 Towne435,F,GENERAL PRACTICE,5520 W 79TH ST,BURBANK,IL,60459-1302,41.744424,-87.768523,10
39e0f127-a69a-35e3-b2fb-13183d0bf39b,db8c4164-2a33-3766-b079-4afdf5bd57ef,Ethelyn789 Nitzsche158,F,GENERAL PRACTICE,721 N GROVE,OAK PARK,IL,60302-1551,41.887166,-87.78994200000001,33
f21ed47c-365f-3fca-9c14-11d2b92ccf55,fec0d1f0-97d4-3818-8da5-194bac91fb2d,Zoila41 Wisozk929,F,GENERAL PRACTICE,8528 GRAND AVE,RIVER GROVE,IL,60171-1437,41.924271000000005,-87.837926,189
d4a143f7-3de9-3bfd-98b8-6cc307c04301,dee7b72e-04a5-3541-a522-26edbe00c453,Markita319 Lemke654,F,GENERAL PRACTICE,7716 W N AVE,ELMWOOD PARK,IL,60707-4123,41.922464,-87.816317,76
c19978a1-e8c0-3c34-971f-04174d4c35af,17cb428e-8cfa-34ba-a6b5-edcd67e854ee,Celesta195 Mante251,F,GENERAL PRACTICE,1111 SUPERIOR ST,MELROSE PARK,IL,60160-4156,41.902895,-87.864303,59
5a72bd3a-f4e7-311c-b4dc-fc995595c857,a90e3541-5d2d-3796-a538-193e32cee94b,Benito209 Hagenes547,M,GENERAL PRACTICE,1775 DEMPSTER ST,PARK RIDGE,IL,60068-1143,42.011762,-87.843434,64
4e214a7b-6a81-3b51-9e18-3c0e6eca25d4,208419d5-4ea4-3429-b4ca-2101cc61c69e,Emmitt44 Will178,M,GENERAL PRACTICE,6837 N LINCOLN AVE,LINCOLNWOOD,IL,60712-2644,42.005429,-87.732959,36
b71af03e-1248-3fc2-b873-86ed5f95ae7c,4d01a607-3c30-34f7-8344-5f7ab072975d,Boyd728 Weimann465,M,GENERAL PRACTICE,7900 N MILWAUKEE,NILES,IL,60714-3237,42.027864,-87.809956,23
78c9db93-2299-39fb-b1bf-7a679fe56fd2,02222578-1854-33fb-8002-3115fdd67045,Hermine424 Armstrong51,F,GENERAL PRACTICE,5303 W 79TH ST,BURBANK,IL,60459-1403,41.744424,-87.768523,60
81d0bd61-f9b7-343a-8be5-420b42572a4c,0adc674e-68d7-39a1-a660-9476ddd037c6,Josiah310 Kshlerin58,M,GENERAL PRACTICE,9301 GOLF RD,DES PLAINES,IL,60016-7900,42.035118,-87.901072,15
9b4eef4d-e410-376d-bdf6-e20a986caf7f,ef604961-4acf-3d1e-a2a7-a5fe2ab4b613,Lida218 Koelpin146,F,GENERAL PRACTICE,1713 CENTRAL ST,EVANSTON,IL,60201-1507,42.046391,-87.694352,30
8cf346b2-8d38-3ab4-861b-53eba8f80c7c,1665a4eb-3ee6-3c61-bd9c-8dfab1b9436b,Teresa94 Alicea505,F,GENERAL PRACTICE,2124 S AUSTIN BLVD,CICERO,IL,60804-2012,41.844537,-87.759287,62
fbec775f-4a46-3c83-9ed3-2adf497ec28e,aff4c48c-13ca-3007-b679-0eb18708fc21,Elvis145 Abbott774,M,GENERAL PRACTICE,4433 W TOUHY AVE,LINCOLNWOOD,IL,60712-1830,42.005429,-87.732959,180
181fc9c0-ca29-3a95-a381-ae73d5258251,535199e8-fbcf-3e1a-bf3d-e5ec6c1b783d,Lynelle567 McKenzie376,F,GENERAL PRACTICE,5015 W 65TH ST,BEDFORD PARK,IL,60638-5701,41.767071,-87.795518,129
0266d96f-0980-3c09-9946-fa823278a008,e9eab744-f5c9-3d6f-9e7e-4a28cfad52b3,Suellen60 Treutel973,F,GENERAL PRACTICE,10400 W HIGGINS RD,ROSEMONT,IL,60018-3703,41.988982,-87.871747,91
5057c4ac-6251-32d5-a766-9829115a48af,33ac3f56-a99d-3c07-b514-420dcdc5c3b7,Stefania815 Bednar518,F,GENERAL PRACTICE,1000 MADISON ST,OAK PARK,IL,60302-4405,41.887166,-87.78994200000001,89
9d4c249c-afb3-38ae-a26e-90b027534e9e,61444ae2-bebf-356f-aa9e-0fd8d7516e68,José María211 Gómez206,M,GENERAL PRACTICE,8930 WAUKEGAN RD,MORTON GROVE,IL,60053-2132,42.042321,-87.789012,47
a7fe7bf6-47cb-3c1f-8e6a-c4453b459291,849e176a-1dfe-3b43-8ff0-21bc28505055,Arturo47 Waelchi213,M,GENERAL PRACTICE,800 AUSTIN ST,EVANSTON,IL,60202-3439,42.046391,-87.694352,29
0c04de26-114f-3a0b-8fb7-83a12c951b92,4fd1d766-2984-3ed0-a770-974eedc4dfc3,Johnnie679 Heathcote539,M,GENERAL PRACTICE,507 E 144TH ST,DOLTON,IL,60419-1145,41.630274,-87.596839,54
984d2b39-95c2-3c91-9880-6e5f036e3243,35cd1ffb-92de-3c61-801b-addfabe4d824,Hung902 Douglas31,M,GENERAL PRACTICE,209 N WALNUT ST,ITASCA,IL,60143-1730,41.976616,-88.018775,67
c7579002-4092-31c9-a5d9-56dd132c13e9,5c00d8da-eb43-3a3b-8b44-71218ed6f937,Johnathan55 Trantow673,M,GENERAL PRACTICE,5907 W 63RD ST,CHICAGO,IL,60638-5409,41.979738,-87.92843,18
50289b0c-3b31-334c-8bdb-95d930e65b7e,34005517-da52-3fd9-a426-6e9aae79e71d,Julio César525 Campos61,M,GENERAL PRACTICE,636 CHURCH ST,EVANSTON,IL,60201-4580,42.046391,-87.694352,53
e0703678-518a-309f-a8a4-848af1046cae,f9c094cd-9c35-3010-9e27-33f3358d66a7,Jules135 Schmidt332,M,GENERAL PRACTICE,3454 W DEVON AVE,LINCOLNWOOD,IL,60712-1316,42.005429,-87.732959,193
8e76304d-2047-34d2-9e33-0f3e180fda4a,8dc343ad-6e55-361c-a126-bdda681a9cd8,Samantha681 Nienow652,F,GENERAL PRACTICE,520 S MAPLE AVE,OAK PARK,IL,60304-1022,41.887166,-87.78994200000001,30
c7e2269a-3d7e-35fd-b03e-5c8ac733a468,676c2ef5-a627-360f-8c44-30cc7a2e74b8,Jack927 Okuneva707,M,GENERAL PRACTICE,1775 DEMPSTER ST,PARK RIDGE,IL,60068-1143,42.011762,-87.843434,34
b0c7fee5-3924-3260-8414-02e70639201a,c416c99b-2fd1-313e-9e87-5f2dcdfa49ef,Alexandria361 Green467,F,GENERAL PRACTICE,800 BIESTERFIELD RD,ELK GROVE,IL,60007-3372,42.005778,-87.993034,83
039a3917-dba2-3c4c-9d04-d5a925e52997,a428c7f5-c720-3b72-9789-ac9f90c4b403,Rueben647 Keeling57,M,GENERAL PRACTICE,610 S MAPLE AVE,OAK PARK,IL,60304-2817,41.887166,-87.78994200000001,69
d791e50a-888f-34e4-bd8a-a559ae351a33,91c77112-2010-3c6e-b0a9-6e7f52a79f44,Andrea7 Lara964,F,GENERAL PRACTICE,365 E N AVE,NORTH LAKE,IL,60164,41.914317,-87.90547099999999,31
be353d90-29b8-3f9a-8148-b92fff1daafa,22c35cfa-a8b6-3ab6-89e3-b26b67a8459f,Wyatt967 Gaylord332,M,GENERAL PRACTICE,520 S MAPLE AVE,OAK PARK,IL,60304-1022,41.887166,-87.78994200000001,47
6e0a8379-32c2-3ca9-bc4c-f3cc4aa820a6,e08f275c-0b0f-3373-830e-eea14a037641,Otilia736 Prohaska837,F,GENERAL PRACTICE,365 E N AVE,NORTHLAKE,IL,60164-2628,41.914317,-87.90547099999999,54
5a565e30-78ce-30b2-91ba-8a53f14a7cb8,f20f7ebf-f2d2-36e8-a284-951c16254f8b,Tomas436 Roob72,M,GENERAL PRACTICE,5059 W 111TH ST,ALSIP,IL,60803-6074,41.670289000000004,-87.735893,37
fb02301f-fd33-31ef-aca6-eba4b08ac640,d79ad6ed-cdb2-3b47-b803-ce7c0b4208b5,Berna338 McLaughlin530,F,GENERAL PRACTICE,1550 N NORTHWEST HWY 211,PARK RIDGE,IL,60068,42.011762,-87.843434,30
f1ee736b-73c1-3ef9-acfc-3e9912132e24,850c204e-8b96-31b4-ab66-5c21b19eb6d1,Parthenia862 Marquardt819,F,GENERAL PRACTICE,365 E N AVE,NORTHLAKE,IL,60164-2628,41.914317,-87.90547099999999,32
2dd608fc-49e2-3d46-8876-d14cbe4956d0,8d8099f2-e386-3e55-85dc-df5f2fd0ef6b,Stan246 Koepp521,M,GENERAL PRACTICE,2800 W 95TH ST,EVERGREEN,IL,60805-2701,41.721279,-87.70133,28
9bfd9648-eb79-3d35-b42e-196cff9e8afb,964f2b2c-0be8-3a2b-9ca2-3f68c4ba9ef1,Julie245 Lowe577,F,GENERAL PRACTICE,9722 GRAND AVE,FRANKLIN PARK,IL,60131-3357,41.936015999999995,-87.879195,44
c2602078-507b-39fd-8120-1fc3d43998dc,a3cd0db3-4605-32e3-9098-884e1e14d967,Lenna704 Bailey598,F,GENERAL PRACTICE,9843 GROSS POINT RD,SKOKIE,IL,60076-1145,42.035971,-87.739991,52
aa5f3d76-2b40-3859-ac4a-d9520cccb0a5,d622e650-40ee-34fa-a758-cbc4ce00de44,Eldora89 Sporer811,F,GENERAL PRACTICE,7900 N MILWAUKEE AVE,NILES,IL,60714-3164,42.027864,-87.809956,49
e4e169ef-81a0-369c-aca7-3f6d2487ff97,7ea98415-9da2-354b-a273-c2697adcab4c,Kenyatta61 Parker433,F,GENERAL PRACTICE,1328 W 127TH ST,CALUMET PARK,IL,60827-6129,41.665735,-87.65765,1126
551270c4-214f-3ef4-b657-807afc703f9f,173b664a-f9d2-37a4-b7d8-04eb9d45d2e7,Hilario934 Hahn503,M,GENERAL PRACTICE,4901 W 79TH ST,BURBANK,IL,60459-1562,41.744424,-87.768523,33
7623a32b-b430-3e14-93f8-6e7e14bc8139,f8b4af8c-8655-3167-9d21-ff450611cb90,Quinn173 Kertzmann286,M,GENERAL PRACTICE,11560 S KEDZIE AVE,MERRIONETTE PARK,IL,60803-4517,41.681117,-87.701212,21
6ec10d7c-7dd4-39f9-890c-6532c9354229,4e576d93-4999-388c-baf9-684d0c1f5da2,Lon587 Little434,M,GENERAL PRACTICE,355 RIDGE AVE,EVANSTON,IL,60202-3328,42.046391,-87.694352,28
5aeb5c6d-e56a-3e95-9eb2-bce8de33f95d,0201ac4e-701e-30ca-a2c0-d28e9b89be5a,Gisele901 Beer512,F,GENERAL PRACTICE,1021 W LAWRENCE AVE,CHICAGO,IL,60640-5017,41.979738,-87.92843,36
8e2b3ccc-4fee-3cf4-9ed8-b67d4fe2e0fc,c4442d08-1d1f-3249-aab9-633ce3c59cfb,Goldie436 Quitzon246,F,GENERAL PRACTICE,18 LAKE ST,OAK PARK,IL,60302-2606,41.887166,-87.78994200000001,81
31ccb3ce-3345-3784-8166-44f206741c34,bec1dfa8-7fd5-390a-bd77-9ae38662d306,Lakeesha370 Huel628,F,GENERAL PRACTICE,520 S MAPLE AVE,OAK PARK,IL,60304-1022,41.887166,-87.78994200000001,66
33f76a43-5b44-347c-bb90-b13250adca48,0afad000-0cff-364a-9e35-00b036d9ab4a,Johnny786 Torp761,M,GENERAL PRACTICE,675 W N AVE,MELROSE PARK,IL,60160-1623,41.902895,-87.864303,24
18f4c69e-e16f-3d85-a7da-7356e5bd88e2,0efe00bf-adae-3d6c-b848-e469ac5af7f8,Lyman173 Hoeger474,M,GENERAL PRACTICE,440 S YORK RD,BENSENVILLE,IL,60106-2631,41.959701,-87.94346,25
4d09384e-e5fd-3906-99cd-a432ec734d22,057d62d3-dca8-30fc-a67e-c1eaf8625762,Marcy588 Hyatt152,F,GENERAL PRACTICE,12250 S CICERO AVE,ALSIP,IL,60803-2946,41.670289000000004,-87.735893,36
abb958db-c16b-376f-9b2f-3f650398f865,4c582c86-ba1e-3a68-bd64-8d7dbc598032,Belva820 Koss676,F,GENERAL PRACTICE,321 KEDZIE ST,EVANSTON,IL,60202-2478,42.046391,-87.694352,59
f112d52c-ba66-3d03-806e-04ce0d16b905,31b0c46e-e0d5-38c3-95a3-def017fa510b,Major265 MacGyver246,M,GENERAL PRACTICE,7036 W CERMAK RD,BERWYN,IL,60402-2197,41.843332000000004,-87.790924,31
57cf6715-b607-39d3-8764-c9f672409fee,d4956c4f-d14a-3f44-aaae-a225ff877a5b,Diego848 Palacios784,M,GENERAL PRACTICE,71 W 156TH ST,HARVEY,IL,60426-4265,41.607445,-87.65227900000001,49
174ba03a-2709-3d86-8f3d-26c239036a98,49dde616-b3d4-339f-ba09-8fab82020ab8,Len277 Fisher429,M,GENERAL PRACTICE,345 E IRVING PARK RD,WOOD DALE,IL,60191-1621,41.966306,-87.980851,52
cdd299ec-0f34-3ee2-9602-dab7811692aa,e39ed094-4cb7-3aa9-957b-f74e9151947b,Robin66 Crooks415,M,GENERAL PRACTICE,3 ERIE COURT,OAK PARK,IL,60302-2519,41.887166,-87.78994200000001,35
09944305-09c3-38a0-b686-678adc74c379,28fa23a0-40d1-3da6-8429-ddd2b547fd08,Coleman27 Hansen121,M,GENERAL PRACTICE,610 S MAPLE AVE,OAK PARK,IL,60304-1092,41.887166,-87.78994200000001,28
4cbfc8d6-7a80-3f40-a750-b6d778240b02,c8d24fd5-a038-32d8-a7bd-82331502c4d0,Evelin941 Dickens475,F,GENERAL PRACTICE,32 MAIN ST D,PARK RIDGE,IL,60068-4060,42.011762,-87.843434,32
4b974ae8-0e3e-37aa-860b-c253b48e73e1,f24c1d1a-c7f6-3ec4-aa79-6da131e9fd58,Mafalda94 Ryan260,F,GENERAL PRACTICE,5610 W CERMAK RD,CICERO,IL,60804-2219,41.844537,-87.759287,78
ff9246d5-67b9-3181-88d1-8d77ecf4f4b7,b4d7c5ac-39a9-32be-9f69-e285a9047c67,Natosha194 Sawayn19,F,GENERAL PRACTICE,11560 S KEDZIE AVE,MERRIONETTE PARK,IL,60803-4517,41.681117,-87.701212,47
